Date,Open,High,Low,Close,Volume,Adj Close
10/06/2019,8.74,8.8,8.62,8.62,402034,8.516006
7/06/2019,8.83,8.83,8.69,8.69,444501,8.58516
6/06/2019,8.86,8.86,8.78,8.82,1555983,8.713593
5/06/2019,8.8,8.875,8.775,8.82,1583361,8.713593
4/06/2019,8.55,8.85,8.51,8.85,1275506,8.743231
31/05/2019,8.6,8.78,8.59,8.765,2276662,8.659256
30/05/2019,8.46,8.645,8.4,8.62,1278646,8.516006
29/05/2019,8.51,8.55,8.34,8.4,861107,8.298659
28/05/2019,8.57,8.62,8.51,8.525,5667120,8.422152
27/05/2019,8.6,8.68,8.52,8.62,473164,8.516006
24/05/2019,8.5,8.685,8.5,8.56,2093637,8.45673
23/05/2019,8.5,8.65,8.495,8.65,810506,8.545643
22/05/2019,8.59,8.685,8.55,8.55,1164535,8.44685
21/05/2019,8.44,8.645,8.42,8.6,806507,8.496247
20/05/2019,8.54,8.54,8.4,8.44,780191,8.338177
17/05/2019,8.46,8.625,8.415,8.57,1101791,8.466608
16/05/2019,8.3,8.52,8.29,8.515,638219,8.412272
15/05/2019,8.32,8.4,8.3,8.31,870292,8.209745
14/05/2019,8.4,8.45,8.31,8.37,725996,8.269021
13/05/2019,8.3,8.55,8.25,8.55,1395625,8.44685
10/05/2019,8.3,8.42,8.2,8.42,835564,8.318419
9/05/2019,8,8.25,8,8.25,4264352,8.150469
8/05/2019,7.97,8.04,7.97,8,3179281,7.903485
7/05/2019,8.03,8.04,7.98,8,767470,7.903485
6/05/2019,8,8.02,7.97,8.02,1250844,7.923244
3/05/2019,8,8,7.955,8,644798,7.903485
2/05/2019,7.97,8,7.95,8,1143810,7.903485
1/05/2019,7.99,7.99,7.97,7.975,556202,7.878787
30/04/2019,7.99,8.01,7.96,7.97,1485574,7.873847
29/04/2019,7.97,8.06,7.97,7.98,321688,7.883727
26/04/2019,7.97,8,7.95,7.98,845515,7.883727
24/04/2019,8,8.035,7.98,8.005,2089069,7.908425
23/04/2019,7.99,8.045,7.98,7.99,657178,7.893606
18/04/2019,8.01,8.03,7.92,8,1034680,7.903485
17/04/2019,7.97,8.05,7.91,8.015,863709,7.918304
16/04/2019,7.955,7.995,7.92,7.97,1846960,7.873847
15/04/2019,7.98,8,7.96,7.99,1098271,7.893606
12/04/2019,8,8.01,7.96,7.97,1292349,7.873847
11/04/2019,7.96,8.02,7.955,7.99,231903,7.893606
10/04/2019,8.02,8.02,7.945,7.97,462895,7.873847
9/04/2019,8.02,8.12,8.015,8.04,959690,7.943003
8/04/2019,8.05,8.075,8,8.025,784164,7.928183
5/04/2019,8.15,8.15,7.99,8.13,1271216,8.031917
4/04/2019,8.17,8.18,8.11,8.14,852130,8.041797
3/04/2019,8.35,8.4,8.155,8.2,1278930,8.101072
2/04/2019,8.25,8.35,8.25,8.35,1122954,8.249263
1/04/2019,8.14,8.22,8.12,8.22,1691249,8.120831
29/03/2019,8.2,8.2,8.08,8.14,1668529,8.041797
28/03/2019,8.13,8.175,8.13,8.15,1302017,8.051675
27/03/2019,8,8.235,8,8.2,1905077,8.101072
26/03/2019,7.95,8.02,7.95,8,1054642,7.903485
25/03/2019,7.82,7.99,7.79,7.99,597072,7.893606
22/03/2019,7.8,7.91,7.76,7.885,1058754,7.789873
21/03/2019,7.845,7.85,7.65,7.845,1015434,7.750355
20/03/2019,7.97,7.97,7.89,7.955,1072448,7.750355
19/03/2019,7.98,7.985,7.93,7.975,678148,7.769841
18/03/2019,7.89,8,7.8,7.99,2014087,7.784454
15/03/2019,7.715,7.94,7.7,7.94,3105658,7.735741
14/03/2019,7.715,7.8,7.715,7.8,657796,7.599343
13/03/2019,7.7,7.745,7.69,7.72,1211116,7.5214
12/03/2019,7.64,7.74,7.63,7.71,1453375,7.511658
11/03/2019,7.6,7.685,7.595,7.65,1709289,7.453201
8/03/2019,7.63,7.7,7.615,7.69,1914019,7.492172
7/03/2019,7.5,7.74,7.49,7.63,1916157,7.433716
6/03/2019,7.51,7.6,7.495,7.535,689797,7.34116
5/03/2019,7.55,7.58,7.48,7.52,995382,7.326545
4/03/2019,7.57,7.585,7.5,7.53,1363652,7.336288
1/03/2019,7.745,7.745,7.53,7.58,1317381,7.385002
28/02/2019,7.65,7.77,7.57,7.77,2502596,7.570114
27/02/2019,7.57,7.7,7.57,7.7,1547645,7.501915
26/02/2019,7.44,7.63,7.44,7.61,826311,7.41423
25/02/2019,7.42,7.5,7.35,7.5,1744315,7.30706
22/02/2019,7.35,7.525,7.35,7.42,2788479,7.229118
21/02/2019,7.32,7.4,7.31,7.35,1843126,7.160919
20/02/2019,7.3,7.365,7.3,7.34,803297,7.151176
19/02/2019,7.33,7.34,7.31,7.325,631314,7.136562
18/02/2019,7.44,7.48,7.355,7.37,632303,7.180404
15/02/2019,7.42,7.52,7.36,7.5,421321,7.30706
14/02/2019,7.535,7.54,7.4,7.505,705814,7.311932
13/02/2019,7.55,7.58,7.51,7.56,1357587,7.365516
12/02/2019,7.435,7.59,7.415,7.55,539997,7.355774
11/02/2019,7.455,7.55,7.45,7.47,533068,7.277832
8/02/2019,7.32,7.575,7.295,7.54,1020156,7.346031
7/02/2019,7.33,7.41,7.32,7.37,1223152,7.180404
5/02/2019,7.27,7.4,7.27,7.365,1150778,7.175533
4/02/2019,7.315,7.33,7.27,7.27,613930,7.082977
1/02/2019,7.35,7.38,7.26,7.33,659085,7.141434
31/01/2019,7.27,7.49,7.27,7.35,1558736,7.160919
30/01/2019,7.44,7.44,7.25,7.27,1760723,7.082977
29/01/2019,7.64,7.645,7.53,7.53,1056623,7.336288
28/01/2019,7.6,7.72,7.58,7.7,299164,7.501915
25/01/2019,7.485,7.62,7.42,7.62,712690,7.423973
24/01/2019,7.4,7.5,7.35,7.5,710061,7.30706
23/01/2019,7.39,7.44,7.35,7.44,429964,7.248603
22/01/2019,7.45,7.46,7.38,7.43,512534,7.238861
21/01/2019,7.33,7.48,7.33,7.47,430623,7.277832
18/01/2019,7.3,7.375,7.3,7.35,579415,7.160919
17/01/2019,7.23,7.31,7.19,7.31,343149,7.121948
16/01/2019,7.16,7.265,7.16,7.23,1132642,7.044006
15/01/2019,7.22,7.25,7.155,7.18,524299,6.995292
14/01/2019,7.245,7.28,7.165,7.26,502997,7.073235
11/01/2019,7.24,7.3,7.18,7.22,1079935,7.034263
10/01/2019,7.25,7.29,7.165,7.28,1171783,7.09272
9/01/2019,7.31,7.33,7.16,7.29,872270,7.102463
8/01/2019,7.2,7.34,7.2,7.28,453312,7.09272
7/01/2019,7.25,7.35,7.2,7.28,603183,7.09272
4/01/2019,7.2,7.28,7.1,7.28,477690,7.09272
3/01/2019,7.135,7.27,7.065,7.2,1226123,7.014778
31/12/2018,7.15,7.29,7.14,7.18,1800763,6.995292
28/12/2018,7.18,7.3,7.14,7.14,590347,6.956321
27/12/2018,7.18,7.48,7.18,7.35,1304628,7.160919
24/12/2018,7.15,7.2,7.12,7.18,831454,6.995292
21/12/2018,7.195,7.21,7.16,7.21,2157012,7.024521
20/12/2018,7.12,7.3,7.09,7.3,2126232,7.112206
19/12/2018,7.05,7.155,7.05,7.15,2195141,6.966064
18/12/2018,6.94,7.09,6.88,7,1151175,6.819923
17/12/2018,6.95,6.96,6.94,6.945,1402923,6.766338
14/12/2018,7.08,7.1,6.94,6.97,1265253,6.790694
13/12/2018,7.05,7.1,7.02,7.1,825090,6.91735
12/12/2018,6.985,7.08,6.95,6.985,731293,6.805309
11/12/2018,7.08,7.15,6.96,6.96,1908681,6.780952
10/12/2018,7.24,7.27,7.1,7.1,1042150,6.91735
43441,7.16,7.3,7.15,7.25,721123,7.063492
43440,7.12,7.22,7.12,7.21,2415416,7.024521
43439,7.15,7.17,7.08,7.1,551626,6.91735
43438,7.195,7.25,7.145,7.24,998466,7.053749
43437,7.14,7.2,7.04,7.18,657299,6.995292
43434,7.05,7.2,7.03,7.2,2590537,7.014778
43433,7,7.145,7,7.05,388991,6.868637
43432,6.96,6.98,6.915,6.96,1080772,6.780952
43431,6.95,6.98,6.91,6.96,2283590,6.780952
43430,7.06,7.06,6.93,6.95,492606,6.771209
43427,7.1,7.1,7,7,272338,6.819923
43426,7.15,7.15,7.05,7.1,363409,6.91735
43425,7.06,7.18,7.05,7.1,974118,6.91735
43424,7.06,7.19,7.04,7.19,903947,7.005035
43423,7.2,7.2,7.1,7.1,622315,6.91735
43420,7.19,7.24,7.17,7.24,521296,7.053749
43419,7.14,7.2,7.11,7.19,1438757,7.005035
43418,7.15,7.25,7.145,7.2,872673,7.014778
43417,7.1,7.2,7.09,7.18,484316,6.995292
43416,7.12,7.25,7.05,7.205,496117,7.019649
43413,7.21,7.22,7.17,7.2,511243,7.014778
43412,7.205,7.27,7.19,7.19,842864,7.005035
43411,7.17,7.21,7.16,7.2,765724,7.014778
43410,7.2,7.22,7.16,7.18,1238842,6.995292
43409,7.1,7.24,7.09,7.205,674466,7.019649
43406,7.06,7.15,7.06,7.15,945042,6.966064
43405,7,7.085,7,7.06,1266700,6.878379
43404,6.92,7.01,6.92,6.99,1810447,6.81018
43403,6.8,6.93,6.8,6.88,585102,6.70301
43402,6.79,6.85,6.75,6.84,320711,6.664039
43399,6.88,6.895,6.795,6.81,939245,6.63481
43398,6.84,6.845,6.75,6.81,954945,6.63481
43397,6.84,6.95,6.84,6.9,1272838,6.722496
43396,6.95,6.955,6.81,6.81,781374,6.63481
43392,6.9,7,6.86,6.91,1880338,6.732238
43391,6.97,7.09,6.96,7,438665,6.819923
43390,7,7.03,6.85,7,627087,6.819923
43389,6.91,6.91,6.82,6.9,772073,6.722496
43388,7.1,7.1,6.91,6.93,579665,6.751723
43385,6.8,7.08,6.785,7.055,1629670,6.873507
43384,7.05,7.05,6.82,6.82,1969584,6.644554
43383,7.255,7.26,7.15,7.16,3054807,6.975807
43382,7.265,7.3,7.245,7.28,1357807,7.09272
43381,7.15,7.3,7.15,7.265,442034,7.078105
43378,7.18,7.25,7.15,7.25,1058717,7.063492
43377,7.17,7.195,7.125,7.18,3114626,6.995292
43376,7.295,7.35,7.295,7.32,1900818,7.024521
43375,7.31,7.315,7.28,7.3,948873,7.005328
43374,7.305,7.33,7.27,7.3,595784,7.005328
43371,7.34,7.36,7.15,7.3,4253649,7.005328
43370,7.355,7.39,7.35,7.35,2314619,7.053309
43369,7.44,7.485,7.375,7.39,3101894,7.091694
43368,7.41,7.49,7.34,7.45,3925472,7.149272
43367,7.35,7.49,7.32,7.42,876805,7.120484
43364,7.16,7.38,7.16,7.38,4458825,7.082098
43363,7.145,7.2,7.1,7.2,937531,6.909364
43362,7.125,7.19,7.1,7.17,687121,6.880575
43361,6.96,7.145,6.93,7.145,881779,6.856585
43360,7,7.03,6.95,6.97,266866,6.688648
43357,6.97,7.005,6.965,6.995,1722459,6.712639
43356,6.91,6.99,6.895,6.99,1809969,6.707841
43355,6.89,6.935,6.865,6.92,778668,6.640667
43354,6.81,6.92,6.81,6.9,1403877,6.621474
43353,6.855,6.875,6.82,6.82,493003,6.544703
43350,6.92,7.03,6.85,6.86,1101594,6.583089
43349,6.95,6.98,6.85,6.88,1508899,6.602282
43348,7.09,7.145,6.9,6.99,707498,6.707841
43347,7.1,7.135,7.085,7.125,936390,6.837391
43346,7.1,7.14,7.08,7.1,292216,6.813401
43343,7.115,7.15,7.04,7.145,1158898,6.856585
43342,7.195,7.195,7.115,7.17,555373,6.880575
43341,7,7.17,7,7.17,1214779,6.880575
43340,7.07,7.07,7.065,7.065,2117,6.779813
43339,6.92,7.12,6.92,7.12,787735,6.832593
43336,6.915,6.96,6.915,6.95,395621,6.669456
43335,6.89,6.945,6.89,6.935,677972,6.655061
43334,6.92,6.925,6.815,6.92,733894,6.640667
43333,6.91,6.925,6.89,6.915,541874,6.635868
43332,6.865,6.91,6.86,6.91,771735,6.63107
43329,6.79,6.88,6.75,6.865,704613,6.587886
43328,6.75,6.855,6.74,6.81,567013,6.535107
43327,6.755,6.8,6.75,6.76,266657,6.487125
43326,6.85,6.87,6.74,6.74,593755,6.467932
43325,6.87,6.89,6.82,6.87,717170,6.592685
43322,6.84,6.9,6.8,6.9,453693,6.621474
43321,6.83,6.845,6.8,6.84,462233,6.563897
43320,6.75,6.85,6.73,6.835,604907,6.559098
43319,6.755,6.785,6.725,6.75,712843,6.477529
43318,6.69,6.795,6.69,6.74,421118,6.467932
43315,6.655,6.725,6.645,6.7,529817,6.429547
43314,6.68,6.7,6.64,6.69,428854,6.419951
43313,6.71,6.715,6.68,6.68,853705,6.410355
43312,6.7,6.75,6.675,6.675,1090667,6.405557
43311,6.85,6.85,6.7,6.7,555901,6.429547
43308,6.7,6.85,6.67,6.85,1006903,6.573492
43307,6.7,6.75,6.68,6.69,3660754,6.419951
43306,6.71,6.745,6.69,6.71,334489,6.439144
43305,6.74,6.75,6.7,6.72,647417,6.44874
43304,6.78,6.78,6.73,6.76,594247,6.487125
43301,6.75,6.8,6.72,6.8,1591886,6.525511
43300,6.83,6.83,6.75,6.75,553113,6.477529
43299,6.835,6.88,6.8,6.83,3070958,6.5543
43298,6.83,6.875,6.8,6.835,1358089,6.559098
43297,6.84,6.85,6.77,6.85,577547,6.573492
43294,6.78,6.875,6.76,6.875,552641,6.597483
43293,6.83,6.845,6.76,6.78,595794,6.506319
43292,6.835,6.89,6.8,6.855,1114437,6.57829
43291,6.9,6.92,6.82,6.85,857337,6.573492
43290,6.83,6.94,6.8,6.91,524378,6.63107
43287,6.9,6.93,6.9,6.93,387910,6.650263
43286,6.77,6.93,6.77,6.93,624264,6.650263
43285,6.815,6.815,6.75,6.77,306822,6.496722
43284,6.8,6.84,6.77,6.84,831866,6.563897
43283,6.77,6.8,6.75,6.77,1148286,6.496722
43280,6.87,6.895,6.78,6.78,1326925,6.506319
43279,6.895,6.895,6.84,6.87,370981,6.592685
43278,6.84,6.94,6.84,6.91,757676,6.63107
43277,6.85,6.865,6.82,6.82,1020650,6.544703
43276,6.945,6.95,6.86,6.9,579596,6.621474
43273,6.86,6.945,6.81,6.9,1440442,6.621474
43272,6.73,6.95,6.72,6.9,379585,6.621474
43271,6.66,6.775,6.64,6.72,829769,6.44874
43270,6.8,6.81,6.66,6.66,1004784,6.391162
43269,6.87,6.87,6.795,6.8,289545,6.525511
43266,6.91,6.95,6.84,6.9,3831812,6.621474
43265,6.945,6.945,6.9,6.93,516347,6.650263
43264,6.915,6.975,6.9,6.975,734316,6.693446
43263,6.94,6.95,6.91,6.915,681992,6.635868
43262,6.84,6.99,6.83,6.97,566831,6.688648
43259,6.8,6.855,6.8,6.85,1222679,6.573492
43258,6.77,6.87,6.7,6.87,922244,6.592685
43257,6.65,6.77,6.61,6.77,1689904,6.496722
43256,6.62,6.695,6.6,6.665,1339809,6.39596
43252,6.59,6.7,6.52,6.62,642379,6.352777
43251,6.65,6.67,6.6,6.6,3943669,6.333584
43250,6.53,6.71,6.53,6.65,1322157,6.381566
43249,6.53,6.56,6.53,6.55,542110,6.285603
43248,6.53,6.56,6.51,6.52,615454,6.256814
43245,6.555,6.61,6.53,6.53,985316,6.266409
43244,6.6,6.62,6.55,6.55,999393,6.285603
43243,6.76,6.77,6.59,6.59,1231898,6.323987
43242,6.745,6.77,6.71,6.755,870656,6.482327
43241,6.75,6.75,6.71,6.74,828225,6.467932
43238,6.59,6.75,6.59,6.75,2055170,6.477529
43237,6.63,6.66,6.54,6.59,1348026,6.323987
43236,6.66,6.68,6.53,6.53,3077932,6.266409
43235,6.685,6.7,6.685,6.69,1696891,6.419951
43234,6.64,6.68,6.635,6.68,822257,6.410355
43231,6.6,6.66,6.58,6.66,608361,6.391162
43230,6.6,6.65,6.55,6.55,405795,6.285603
43229,6.55,6.6,6.525,6.6,1427636,6.333584
43228,6.47,6.56,6.47,6.55,2564283,6.285603
43227,6.45,6.48,6.43,6.48,1586272,6.218428
43224,6.41,6.45,6.4,6.45,506430,6.189639
43223,6.41,6.42,6.385,6.4,438210,6.141657
43222,6.4,6.405,6.38,6.4,611273,6.141657
43221,6.355,6.39,6.32,6.39,760583,6.132061
43220,6.29,6.38,6.29,6.38,2464049,6.122464
43217,6.21,6.32,6.2,6.31,2246301,6.05529
43216,6.165,6.24,6.105,6.18,1902348,5.930537
43214,6.15,6.225,6.15,6.2,507848,5.94973
43213,6.2,6.25,6.165,6.165,672568,5.916143
43210,6.25,6.275,6.18,6.19,1097553,5.940134
43209,6.32,6.34,6.26,6.27,832250,6.016904
43208,6.26,6.34,6.26,6.29,702249,6.036097
43207,6.35,6.38,6.215,6.215,708690,5.964125
43206,6.355,6.4,6.355,6.39,341509,6.132061
43203,6.38,6.425,6.355,6.355,582110,6.098474
43202,6.41,6.415,6.38,6.39,1621459,6.132061
43201,6.4,6.42,6.38,6.415,1842254,6.156052
43200,6.38,6.41,6.375,6.4,694218,6.141657
43199,6.33,6.39,6.33,6.39,1674493,6.132061
43196,6.35,6.39,6.335,6.34,1032998,6.084079
43195,6.25,6.36,6.25,6.36,995274,6.103272
43194,6.21,6.24,6.21,6.24,813323,5.988115
43193,6.15,6.245,6.15,6.17,663516,5.920941
43188,6.22,6.25,6.12,6.12,2756345,5.872959
43187,6.24,6.25,6.185,6.22,1998682,5.968923
43186,6.215,6.25,6.21,6.25,2166949,5.997712
43185,6.18,6.24,6.135,6.2,665633,5.94973
43182,6.16,6.205,6.12,6.2,1182690,5.94973
43181,6.19,6.25,6.18,6.18,1054650,5.930537
43180,6.185,6.205,6.165,6.19,732404,5.940134
43179,6.135,6.185,6.12,6.185,1025804,5.935336
43175,6.245,6.245,6.205,6.205,3941693,5.851368
43174,6.25,6.26,6.215,6.245,9196344,5.889088
43173,6.26,6.28,6.24,6.255,1152605,5.898518
43172,6.305,6.33,6.26,6.26,428261,5.903234
43171,6.28,6.33,6.275,6.305,343568,5.945668
43168,6.28,6.3,6.255,6.27,1256256,5.912663
43167,6.285,6.3,6.27,6.27,1731238,5.912663
43166,6.3,6.3,6.255,6.255,678194,5.898518
43165,6.265,6.325,6.265,6.29,546776,5.931523
43164,6.32,6.33,6.25,6.25,1069255,5.893803
43161,6.37,6.375,6.29,6.29,1129031,5.931523
43160,6.45,6.45,6.38,6.4,309094,6.035255
43159,6.4,6.45,6.36,6.45,1951697,6.082405
43158,6.435,6.44,6.41,6.43,257777,6.063545
43157,6.4,6.44,6.395,6.43,634117,6.063545
43154,6.43,6.45,6.36,6.38,586888,6.016395
43153,6.4,6.45,6.38,6.39,492094,6.025825
43152,6.49,6.49,6.42,6.42,558971,6.054115
43151,6.495,6.5,6.47,6.5,335289,6.129555
43150,6.485,6.5,6.47,6.48,424100,6.110695
43147,6.33,6.5,6.33,6.46,1118094,6.091835
43146,6.3,6.3,6.26,6.285,1388861,5.926808
43145,6.3,6.35,6.26,6.26,1466065,5.903234
43144,6.35,6.35,6.255,6.27,697610,5.912663
43143,6.265,6.34,6.205,6.205,654919,5.851368
43140,6.31,6.32,6.215,6.28,1094833,5.922093
43139,6.45,6.45,6.35,6.355,664219,5.992819
43138,6.4,6.525,6.4,6.4,1117210,6.035255
43136,6.58,6.59,6.51,6.54,808456,6.167276
43133,6.63,6.685,6.62,6.65,1091614,6.271007
43132,6.685,6.685,6.615,6.64,1286312,6.261576
43131,6.48,6.695,6.46,6.695,1787357,6.313442
43130,6.54,6.58,6.5,6.5,513109,6.129555
43129,6.7,6.73,6.56,6.56,440030,6.186136
43126,6.705,6.73,6.665,6.71,391133,6.327587
43125,6.685,6.725,6.685,6.72,2025672,6.337017
43124,6.6,6.7,6.6,6.695,909356,6.313442
43123,6.58,6.63,6.55,6.58,718100,6.204996
43122,6.54,6.59,6.52,6.56,321477,6.186136
43119,6.49,6.59,6.45,6.54,962090,6.167276
43118,6.43,6.48,6.43,6.47,839065,6.101265
43117,6.4,6.44,6.36,6.425,1514651,6.05883
43116,6.36,6.5,6.36,6.37,846932,6.006964
43115,6.4,6.4,6.26,6.26,755848,5.903234
43112,6.405,6.5,6.35,6.35,519830,5.988104
43111,6.52,6.52,6.4,6.41,888641,6.044684
43110,6.61,6.64,6.45,6.56,1017539,6.186136
43109,6.7,6.705,6.57,6.595,1651059,6.219141
43108,6.72,6.73,6.69,6.7,789779,6.318157
43105,6.67,6.72,6.65,6.72,1268354,6.337017
43104,6.59,6.72,6.58,6.69,1036350,6.308727
43103,6.49,6.635,6.49,6.58,870853,6.204996
43098,6.565,6.565,6.48,6.48,278554,6.110695
43097,6.59,6.59,6.505,6.565,590157,6.190851
